game 2
ply 13|0000000002001000000000000000000010000200000000000000001|11 12 0 0|0 0 0 0|0 0 0 0|2|0||1 2 3 5 6 7 8 9 11 12 14 15 16 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 34 35 36 37 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54
ply 22|0000000002001000000002000000000010000200000000000000001|11 11 0 0|0 0 0 0|0 0 0 0|1|0||1 2 3 4 5 6 7 8 9 11 12 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 32 34 35 36 37 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53
ply 36|0000000002001000000002000000000010010200000000000000001|10 11 0 0|0 0 0 0|0 0 0 0|2|0||1 2 3 5 6 7 8 9 11 12 14 15 16 18 19 20 21 23 24 25 26 27 28 29 30 31 32 34 35 37 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54
ply 20|0000000002001000000202000000000010010200000000000000001|10 10 0 0|0 0 0 0|0 0 0 0|1|0||1 2 3 4 5 6 7 8 9 11 12 14 15 16 17 18 19 21 23 24 25 26 27 28 29 30 31 32 34 35 37 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53
ply 34|0000000002001000000202000000000011010200000000000000001|9 10 0 0|0 0 0 0|0 0 0 0|2|0||1 2 3 5 6 7 8 9 11 12 14 15 16 18 19 21 23 24 25 26 27 28 29 30 31 32 35 37 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54
ply 52|0000000002001000000202000000000011010200000000000002001|9 9 0 0|0 0 0 0|0 0 0 0|1|0||1 2 3 4 5 6 7 8 9 11 12 14 15 16 17 18 19 21 23 24 25 26 27 28 29 30 31 32 35 37 39 40 41 42 43 44 45 46 47 48 49 50 51 53
ply 19|0000000002001000001202000000000011010200000000000002001|8 9 0 0|0 0 0 0|0 0 0 0|2|0||1 2 3 5 6 7 8 9 11 12 14 15 16 18 21 23 24 25 26 27 28 29 30 31 32 35 37 39 40 41 42 43 44 45 47 48 49 50 51 53 54
ply 11|0000000002201000001202000000000011010200000000000002001|8 8 0 0|0 0 0 0|0 0 0 0|1|0||1 2 3 4 5 6 7 8 9 12 14 15 16 17 18 21 23 24 25 26 27 28 29 30 31 32 35 37 39 40 41 42 43 44 45 46 47 48 49 50 51 53
ply 16|0000000002201001001202000000000011010200000000000002001|7 8 0 0|0 0 0 0|0 0 0 0|2|0||1 2 3 5 6 7 8 9 12 14 15 18 21 23 24 25 26 27 28 29 30 31 32 35 37 39 40 41 42 43 44 45 47 48 49 50 51 53 54
ply 29|0000000002201001001202000000200011010200000000000002001|7 7 0 0|0 0 0 0|0 0 0 0|1|0||1 2 3 4 5 6 7 8 12 14 15 17 18 21 23 25 26 27 28 30 31 32 35 37 39 40 41 42 43 44 45 46 47 48 49 50 51 53
ply 32|0000000002201001001202000000200111010200000000000002001|6 7 0 0|0 0 0 0|0 0 0 0|2|0||1 2 3 5 6 7 8 9 12 14 15 18 21 23 24 25 26 27 28 30 31 35 37 39 40 41 42 43 44 45 47 48 49 50 51 53 54
ply 1|2000000002201001001202000000200111010200000000000002001|6 6 0 0|0 0 0 0|0 0 0 0|1|0||2 3 4 5 6 7 8 12 14 15 17 18 21 23 25 26 27 28 30 31 35 37 39 41 42 43 44 45 46 47 48 49 50 51 53
ply 39|2000000002201001001202000000200111010210000000000002001|5 6 0 0|0 0 0 0|0 0 0 0|2|0||3 5 6 7 8 9 12 14 15 18 21 23 24 25 26 27 28 30 31 35 37 40 41 42 43 44 45 47 48 49 50 51 53 54
ply 9|2000000022201001001202000000200111010210000000000002001|5 5 0 0|0 0 0 0|0 0 0 0|1|0||2 3 4 5 6 7 8 12 14 15 17 18 21 23 25 26 27 28 30 31 35 37 41 42 43 44 45 47 48 49 50 51 53
ply 35|2000000022201001001202000000200111110210000000000002001|4 5 0 0|0 0 0 0|0 0 0 0|2|0||3 5 6 7 8 12 14 15 18 21 23 24 25 26 27 28 30 31 37 40 41 42 43 44 45 47 48 49 50 51 53 54
ply 50|2000000022201001001202000000200111110210000000000202001|4 4 0 0|0 0 0 0|0 0 0 0|1|0||2 3 4 5 6 7 8 12 14 15 17 18 21 23 25 26 27 28 30 31 37 41 42 43 44 45 47 48 49 51 53
ply 7|2000001022201001001202000000200111110210000000000202001|3 4 0 0|0 0 0 0|0 0 0 0|2|0||3 5 6 8 12 14 15 18 21 23 24 25 26 27 28 30 31 37 40 41 42 43 44 45 47 48 49 51 53 54
ply 45|2000001022201001001202000000200111110210000020000202001|3 3 0 0|0 0 0 0|0 0 0 0|1|0||2 3 4 5 6 8 12 14 15 17 18 21 23 25 26 27 28 30 31 37 41 42 43 44 47 48 49 51 53
ply 2|2100001022201001001202000000200111110210000020000202001|2 3 0 0|0 0 0 0|0 0 0 0|2|0||3 5 6 8 12 14 15 18 21 23 24 25 26 27 28 30 31 37 40 41 42 43 44 47 48 49 51 53 54
ply 31|2100001022201001001202000000202111110210000020000202001|2 2 0 0|0 0 0 0|0 0 0 0|1|0||4 5 6 8 12 14 15 17 18 21 23 25 26 27 28 30 37 41 42 43 44 47 48 49 51 53
ply 41|2100001022201001001202000000202111110210100020000202001|1 2 0 0|0 0 0 0|0 0 0 0|2|0||3 5 6 8 12 14 15 18 21 23 24 25 26 27 28 30 37 40 42 43 44 47 48 49 51 53 54
ply 15|2100001022201021001202000000202111110210100020000202001|1 1 0 0|0 0 0 0|0 0 0 0|1|0||4 5 6 8 12 14 17 18 21 23 25 26 27 28 30 37 42 43 44 47 48 49 51 53
ply 44|2100001022201021001202000000202111110210100120000202001|0 1 0 0|0 0 0 0|0 0 0 0|0|2||
game 3
ply 0|0000000000000000000000000000000000000000000000000000000|14 14 14 0|0 0 0 0|0 0 0 0|1|0||1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55
ply 31|0000000000000000000000000000001000000000000000000000000|13 14 14 0|0 0 0 0|0 0 0 0|2|0||1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55
ply 23|0000000000000000000000200000001000000000000000000000000|13 13 14 0|0 0 0 0|0 0 0 0|3|0||1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55
ply 1|3000000000000000000000200000001000000000000000000000000|13 13 13 0|0 0 0 0|0 0 0 0|1|0||2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55
ply 9|3000000010000000000000200000001000000000000000000000000|12 13 13 0|0 0 0 0|0 0 0 0|2|0||2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55
ply 41|3000000010000000000000200000001000000000200000000000000|12 12 13 0|0 0 0 0|0 0 0 0|3|0||3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 32 33 34 35 36 37 38 39 40 42 43 44 45 46 47 48 49 50 51 52 53 54 55
ply 24|3000000010000000000000230000001000000000200000000000000|12 12 12 0|0 0 0 0|0 0 0 0|1|0||2 3 4 5 6 7 8 10 11 12 13 14 15 17 18 19 20 21 22 25 26 27 28 29 30 32 33 34 35 36 37 38 39 40 42 43 44 45 46 47 48 49 50 51 52 53 54 55
ply 42|3000000010000000000000230000001000000000210000000000000|11 12 12 0|0 0 0 0|0 0 0 0|2|0||2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 25 26 27 28 29 30 32 33 34 35 36 37 38 39 40 43 44 45 46 47 48 49 50 51 52 53 54 55
ply 54|3000000010000000000000230000001000000000210000000000020|11 11 12 0|0 0 0 0|0 0 0 0|3|0||3 4 5 6 7 8 10 11 12 13 14 15 17 18 19 20 21 22 25 26 27 28 29 30 32 33 34 35 36 37 38 39 40 43 44 45 46 47 48 49 50 51 52 53 55
ply 37|3000000010000000000000230000001000003000210000000000020|11 11 11 0|0 0 0 0|0 0 0 0|1|0||2 3 4 5 6 7 8 10 11 12 13 14 15 17 18 19 20 21 22 25 26 27 28 29 30 32 33 34 35 36 38 39 40 43 44 45 46 47 48 49 50 51 52 53 55
ply 43|3000000010000000000000230000001000003000211000000000020|10 11 11 0|0 0 0 0|0 0 0 0|2|0||2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 25 26 27 28 29 30 32 33 34 35 36 38 39 40 44 45 46 47 48 49 50 51 52
ply 32|3000000010000000000000230000001200003000211000000000020|10 10 11 0|0 0 0 0|0 0 0 0|3|0||3 4 5 6 7 8 10 11 12 13 14 15 17 18 19 20 21 22 25 26 27 28 29 30 33 34 35 36 38 39 40 44 45 46 47 48 49 50 51 52 53 55
ply 17|3000000010000000300000230000001200003000211000000000020|10 10 10 0|0 0 0 0|0 0 0 0|1|0||2 3 4 5 6 7 8 10 11 12 13 14 15 18 19 20 21 22 25 26 27 28 29 30 33 34 35 36 38 39 40 44 45 46 47 48 49 50 51 52 53 55
ply 5|3000100010000000300000230000001200003000211000000000020|9 10 10 0|0 0 0 0|0 0 0 0|2|0||2 3 4 6 7 8 10 11 12 13 14 15 16 18 19 20 21 22 25 26 27 28 29 30 33 34 35 36 38 39 44 45 46 47 48 49 50 51 52
ply 30|3000100010000000300000230000021200003000211000000000020|9 9 10 0|0 0 0 0|0 0 0 0|3|0||3 4 6 7 8 11 12 13 14 15 18 19 20 21 22 25 26 27 28 29 33 34 35 36 38 39 40 44 45 46 47 48 49 50 51 52 53 55
ply 15|3000100010000030300000230000021200003000211000000000020|9 9 9 0|0 0 0 0|0 0 0 0|1|0||2 3 4 6 7 8 10 11 12 13 14 18 19 20 21 22 25 26 27 28 29 33 34 35 36 38 39 40 44 45 46 47 48 49 50 51 52 53 55
ply 7|3000101010000030300000230000021200003000211000000000020|8 9 9 0|0 0 0 0|0 0 0 0|2|0||2 3 4 6 8 10 11 12 13 14 16 18 19 20 21 22 25 26 27 28 29 33 34 35 36 38 39 44 45 46 47 48 49 50 51 52
ply 29|3000101010000030300000230000221200003000211000000000020|8 8 9 0|0 0 0 0|0 0 0 0|3|0||3 4 6 8 11 12 13 14 18 19 20 21 22 25 26 27 28 33 34 35 36 38 39 40 44 45 46 47 48 49 50 51 52 53 55
ply 38|3000101010000030300000230000221200003300211000000000020|8 8 8 0|0 0 0 0|0 0 0 0|1|0||2 3 4 6 8 10 11 12 13 14 18 19 20 21 22 25 26 27 28 33 34 35 36 39 40 44 45 46 47 48 49 50 51 52 53 55
ply 22|3000101010000030300001230000221200003300211000000000020|7 8 8 0|0 0 0 0|0 0 0 0|2|0||2 3 4 6 8 10 11 12 13 14 16 18 19 20 21 25 26 27 28 33 34 35 36 39 44 45 46 47 48 49 50 51 52
ply 34|3000101010000030300001230000221202003300211000000000020|7 7 8 0|0 0 0 0|0 0 0 0|3|0||3 4 6 8 11 12 13 14 18 19 20 21 25 26 27 28 33 35 36 39 40 44 45 46 47 48 49 50 51 52 53 55
ply 55|3000101010000030300001230000221202003300211000000000023|7 7 7 0|0 0 0 0|0 0 0 0|1|0||2 3 4 6 8 10 11 12 13 14 18 19 20 21 25 26 27 28 33 35 36 39 40 44 45 46 47 48 49 50 51 52 53 114
ply 4|3001101010000030300001230000221202003300211000000000023|6 7 7 0|0 0 0 0|0 0 0 0|2|0||2 3 6 8 10 11 12 13 14 16 18 19 20 21 25 26 27 28 33 35 36 39 44 45 46 47 48 49 50 51 52
ply 10|3001101012000030300001230000221202003300211000000000023|6 6 7 0|0 0 0 0|0 0 0 0|3|0||3 6 8 11 12 13 14 18 19 20 21 25 26 27 28 33 35 36 39 40 44 45 46 47 48 49 50 51 52 53
ply 21|3001101012000030300031230000221202003300211000000000023|6 6 6 0|0 0 0 0|0 0 0 0|1|0||2 3 6 8 11 12 13 14 18 19 20 25 26 27 28 33 35 36 39 40 44 45 46 47 48 49 50 51 52 53 114 157
ply 39|3001101012000030300031230000221202003310211000000000023|5 6 6 0|0 0 0 0|0 0 0 0|2|0||2 3 6 8 11 12 13 14 16 18 19 20 25 26 27 28 33 35 36 44 45 46 47 48 49 50 51 52
ply 50|3001101012000030300031230000221202003310211000000200023|5 5 6 0|0 0 0 0|0 0 0 0|3|0||3 6 8 11 12 13 14 18 19 20 25 26 27 28 33 35 36 40 44 45 46 47 48 49 51 52 53
ply 11|3001101012300030300031230000221202003310211000000200023|5 5 5 0|0 0 0 0|0 0 0 0|1|0||2 3 6 8 12 13 14 18 19 20 25 26 27 28 33 35 36 40 44 45 47 48 49 51 52 53 114 157
ply 114|3001100002300000300030230000221202003310211000000200023|8 5 5 0|1 0 0 0|0 0 1 0|2|0||2 3 6 7 8 9 12 13 14 15 16 18 19 20 22 25 26 27 28 33 35 36 44 45 46 47 48 49 51 52
ply 36|3001100002300000300030230000221202023310211000000200023|8 4 5 0|1 0 0 0|0 0 1 0|3|0||3 6 7 8 9 12 13 14 15 18 19 20 22 25 26 27 28 33 35 40 44 45 46 47 48 49 51 52 53
ply 20|3001100002300000300330230000221202023310211000000200023|8 4 4 0|1 0 0 0|0 0 1 0|1|0||2 3 6 7 8 9 12 13 14 15 16 18 19 22 25 26 27 28 33 35 40 44 45 47 48 49 51 52 53
ply 51|3001100002300000300330230000221202023310211000000210023|7 4 4 0|1 0 0 0|0 0 1 0|2|0||2 3 6 7 8 9 12 13 14 15 16 18 19 22 25 26 27 28 33 35 44 45 46 47 48 49 52
ply 13|3001100002302000300330230000221202023310211000000210023|7 3 4 0|1 0 0 0|0 0 1 0|3|0||3 6 7 8 9 12 14 15 18 19 22 25 26 27 28 33 35 40 44 45 46 47 48 49 52 53
ply 18|3001100002302000330330230000221202023310211000000210023|7 3 3 0|1 0 0 0|0 0 1 0|1|0||2 3 6 7 8 9 12 14 15 16 19 22 25 26 27 28 33 35 40 44 45 47 48 49 52 53
ply 14|3001100002302100330330230000221202023310211000000210023|6 3 3 0|1 0 0 0|0 0 1 0|2|0||2 3 6 7 8 9 12 15 16 19 22 25 26 27 28 33 35 44 45 46 47 48 49 52 135
ply 9|3001100022302100330330230000221202023310211000000210023|6 2 3 0|1 0 0 0|0 0 1 0|3|0||3 6 7 8 12 15 19 22 25 26 27 28 33 35 40 44 45 46 47 48 49 52 53 57
ply 52|3001100022302100330330230000221202023310211000000213023|6 2 2 0|1 0 0 0|0 0 1 0|1|0||2 3 6 7 8 12 15 16 19 22 25 26 27 28 33 35 40 44 45 47 48 49 53
ply 25|3001100022302100330330231000221202023310211000000213023|5 2 2 0|1 0 0 0|0 0 1 0|2|0||2 3 6 7 8 12 15 19 22 26 27 28 33 35 44 45 46 47 48 49 135
ply 135|3001100020000100300030231000221200023310211000000213023|5 5 2 0|1 3 0 0|0 0 4 0|3|0||3 6 7 8 11 12 13 15 18 19 20 22 26 27 28 33 34 35 40 44 45 47 48 49 53
ply 12|3001100020030100300030231000221200023310211000000213023|5 5 1 0|1 3 0 0|0 0 4 0|1|0||2 3 6 7 8 11 13 15 16 18 19 20 22 26 27 28 33 34 35 40 44 45 47 48 49 53
ply 3|3011100020030100300030231000221200023310211000000213023|4 5 1 0|1 3 0 0|0 0 4 0|2|0||2 6 7 8 10 11 13 15 18 19 20 22 26 27 28 33 34 35 44 45 46 47 48 49
ply 33|3011100020030100300030231000221220023310211000000213023|4 4 1 0|1 3 0 0|0 0 4 0|3|0||6 7 8 11 13 15 18 19 20 22 26 27 28 34 35 40 44 45 47 48 49 53
ply 6|3011130020030100300030231000221220023310211000000213023|4 4 0 0|1 3 0 0|0 0 4 0|1|0||7 8 11 13 15 16 18 19 20 22 26 27 28 34 35 40 44 45 47 48 49 53
ply 13|3011130020031100300030231000221220023310211000000213023|3 4 0 0|1 3 0 0|0 0 4 0|2|0||2 7 8 10 11 15 18 19 20 22 26 27 28 34 35 44 45 46 47 48 49
ply 28|3011130020031100300030231002221220023310211000000213023|3 3 0 0|1 3 0 0|0 0 4 0|1|0|3|7 8 11 15 16 18 19 20 22 26 27 34 35 40 44 45 47 48 49 53
ply 22|3011130020031100300031231002221220023310211000000213023|2 3 0 0|1 3 0 0|0 0 4 0|2|0||2 7 8 10 11 15 18 19 20 26 27 34 35 44 45 46 47 48 49
ply 10|3011130022031100300031231002221220023310211000000213023|2 2 0 0|1 3 0 0|0 0 4 0|1|0|3|7 8 11 15 16 18 19 20 26 27 34 35 40 44 45 47 48 49 53
ply 27|3011130022031100300031231012221220023310211000000213023|1 2 0 0|1 3 0 0|0 0 4 0|2|0||2 7 8 11 15 18 19 20 26 34 35 44 45 46 47 48 49
ply 49|3011130022031100300031231012221220023310211000002213023|1 1 0 0|1 3 0 0|0 0 4 0|1|0|3|7 8 11 15 16 18 19 20 26 34 35 40 44 45 47 48 53 67
ply 67|3001130022030000300000031000000220023310211000002213023|7 1 0 0|6 3 0 0|0 4 5 0|2|0||2 3 7 8 11 13 14 15 18 19 20 21 22 23 26 27 28 29 30 31 34 35 44 45 46 47 48
ply 34|3001130022030000300000031000000222023310211000002213023|7 0 0 0|6 3 0 0|0 4 5 0|1|0|3|2 3 7 8 11 13 14 15 16 18 19 20 21 22 23 26 27 28 29 30 31 35 40 44 45 47 48 53
ply 21|3001130022030000300010031000000222023310211000002213023|6 0 0 0|6 3 0 0|0 4 5 0|2|0||167
ply 167|3001130022030000300010031000000220003310200000000213023|6 3 0 0|6 5 0 0|2 4 5 0|1|0|3|2 3 7 8 11 13 14 15 16 18 19 20 22 23 26 27 28 29 30 31 34 35 36 40 42 43 44 45 47 48 49 53
ply 44|3001130022030000300010031000000220003310200100000213023|5 3 0 0|6 5 0 0|2 4 5 0|2|0||2 3 7 8 11 13 14 15 18 19 20 22 23 26 27 28 29 30 31 34 35 36 42 43 45 46 47 48 49
ply 14|3001130022030200300010031000000220003310200100000213023|5 2 0 0|6 5 0 0|2 4 5 0|1|0|3|2 3 7 8 11 13 15 16 18 19 20 22 23 26 27 28 29 30 31 34 35 36 40 42 43 45 47 48 49 53
ply 30|3001130022030200300010031000010220003310200100000213023|4 2 0 0|6 5 0 0|2 4 5 0|2|0||2 3 7 8 11 13 15 18 19 20 22 23 26 27 28 29 31 34 35 36 42 43 45 46 47 48 49
ply 42|3001130022030200300010031000010220003310220100000213023|4 1 0 0|6 5 0 0|2 4 5 0|1|0|3|2 3 7 8 11 13 15 16 18 19 20 22 23 26 27 28 29 31 34 35 36 40 43 45 47 48 49 53
ply 22|3001130022030200300011031000010220003310220100000213023|3 1 0 0|6 5 0 0|2 4 5 0|2|0||2 3 7 8 11 13 15 18 19 20 23 26 27 28 29 31 34 35 36 43 45 46 47 48 49 152
ply 34|3001130022030200300011031000010222003310220100000213023|3 0 0 0|6 5 0 0|2 4 5 0|1|0|3|2 3 7 8 11 13 15 16 18 19 20 23 26 27 28 29 31 35 36 40 43 45 47 48 49 53
ply 16|3001130022030201300011031000010222003310220100000213023|2 0 0 0|6 5 0 0|2 4 5 0|2|0||152
ply 152|3001130020000001300001031000010220003310200100000213023|2 4 0 0|6 7 0 0|3 4 6 0|1|0|3|2 3 7 8 11 12 13 14 15 18 19 20 21 23 26 27 28 29 31 34 35 36 40 42 43 45 47 48 49 53
ply 7|3001131020000001300001031000010220003310200100000213023|1 4 0 0|6 7 0 0|3 4 6 0|2|0||2 3 8 10 11 12 13 14 15 18 19 20 21 23 26 27 28 29 31 34 35 36 42 43 45 46 47 48 49
ply 31|3001131020000001300001031000012220003310200100000213023|1 3 0 0|6 7 0 0|3 4 6 0|1|0|3|2 3 8 11 12 13 14 15 18 19 20 21 23 26 27 28 29 34 35 36 40 42 43 45 47 48 49 53
ply 27|3001131020000001300001031010012220003310200100000213023|0 3 0 0|6 7 0 0|3 4 6 0|2|0||2 3 8 10 11 12 13 14 15 18 19 20 21 23 26 28 29 34 35 36 42 43 45 46 47 48 49
ply 45|3001131020000001300001031010012220003310200120000213023|0 2 0 0|6 7 0 0|3 4 6 0|1|0|3|121
ply 121|3000000020000001300001031000012220003310200120000213023|4 2 0 0|7 7 0 0|3 4 7 0|2|0||2 3 4 5 6 7 8 10 11 12 13 14 15 18 19 20 21 23 26 27 28 29 34 35 36 42 43 46 47 48 49
ply 18|3000000020000001320001031000012220003310200120000213023|4 1 0 0|7 7 0 0|3 4 7 0|1|0|3|2 3 4 5 6 7 8 10 11 12 13 14 15 19 20 21 23 26 27 28 29 34 35 36 40 42 43 47 48 49 53
ply 13|3000000020001001320001031000012220003310200120000213023|3 1 0 0|7 7 0 0|3 4 7 0|2|0||2 3 4 5 6 7 8 10 11 12 14 15 19 20 21 23 26 27 28 29 34 35 36 42 43 46 47 48 49
ply 7|3000002020001001320001031000012220003310200120000213023|3 0 0 0|7 7 0 0|3 4 7 0|0|1||
game 4
ply 0|0000000000000000000000000000000000000000000000000000000|14 14 14 14|0 0 0 0|0 0 0 0|1|0||1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55
ply 22|0000000000000000000001000000000000000000000000000000000|13 14 14 14|0 0 0 0|0 0 0 0|2|0||1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55
ply 53|0000000000000000000001000000000000000000000000000000200|13 13 14 14|0 0 0 0|0 0 0 0|3|0||1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 54 55
ply 8|0000000300000000000001000000000000000000000000000000200|13 13 13 14|0 0 0 0|0 0 0 0|4|0||1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 54 55
ply 10|0000000304000000000001000000000000000000000000000000200|13 13 13 13|0 0 0 0|0 0 0 0|1|0||1 2 3 4 5 6 7 9 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 54 55
ply 24|0000000304000000000001010000000000000000000000000000200|12 13 13 13|0 0 0 0|0 0 0 0|2|0||1 2 3 4 5 6 7 9 11 12 13 14 15 16 17 18 19 20 21 23 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 55
ply 46|0000000304000000000001010000000000000000000002000000200|12 12 13 13|0 0 0 0|0 0 0 0|3|0||1 2 3 4 5 6 7 9 11 12 13 14 15 16 17 18 19 20 21 23 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 47 48 49 50 51 52 54 55
ply 1|3000000304000000000001010000000000000000000002000000200|12 12 12 13|0 0 0 0|0 0 0 0|4|0||2 3 5 6 7 9 11 12 13 14 15 16 18 19 20 21 23 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 47 48 49 50 51 52 54 55
ply 45|3000000304000000000001010000000000000000000042000000200|12 12 12 12|0 0 0 0|0 0 0 0|1|0||2 3 4 5 6 7 9 11 12 13 14 15 17 18 19 20 21 23 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 47 48 49 50 51 52 54 55
ply 42|3000000304000000000001010000000000000000010042000000200|11 12 12 12|0 0 0 0|0 0 0 0|2|0||2 3 4 5 6 7 9 11 12 13 14 15 16 17 18 19 20 21 23 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 43 44 47 48 49 50 51 55
ply 20|3000000304000000000201010000000000000000010042000000200|11 11 12 12|0 0 0 0|0 0 0 0|3|0||3 4 5 6 7 9 11 12 13 14 15 16 17 18 19 21 23 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 43 44 47 48 49 50 51 52 54 55
ply 4|3003000304000000000201010000000000000000010042000000200|11 11 11 12|0 0 0 0|0 0 0 0|4|0||2 3 5 6 7 9 11 12 13 14 15 16 18 19 21 23 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 43 44 47 48 49 50 51 52 54 55
ply 29|3003000304000000000201010000400000000000010042000000200|11 11 11 11|0 0 0 0|0 0 0 0|1|0||2 3 5 6 7 9 11 12 13 14 15 17 18 19 21 23 25 26 27 28 30 31 32 33 34 35 36 37 38 39 40 41 43 44 47 48 49 50 51 52 54 55
ply 39|3003000304000000000201010000400000000010010042000000200|10 11 11 11|0 0 0 0|0 0 0 0|2|0||2 3 5 6 7 9 11 12 13 14 15 16 17 18 19 21 23 25 26 27 28 30 31 32 33 34 35 36 37 38 40 41 43 44 47 48 49 50 51 55
ply 43|3003000304000000000201010000400000000010012042000000200|10 10 11 11|0 0 0 0|0 0 0 0|3|0||3 5 6 7 9 11 12 13 14 15 16 17 18 19 21 23 25 26 27 28 30 31 32 33 34 35 36 37 38 40 41 44 47 48 49 50 51 52 54 55
ply 12|3003000304030000000201010000400000000010012042000000200|10 10 10 11|0 0 0 0|0 0 0 0|4|0||2 3 5 6 7 9 11 13 14 15 16 18 19 21 23 25 26 27 28 30 31 32 33 34 35 36 37 38 40 41 44 47 48 49 50 51 52 54 55
ply 37|3003000304030000000201010000400000004010012042000000200|10 10 10 10|0 0 0 0|0 0 0 0|1|0||2 3 5 6 7 9 11 13 14 15 17 18 19 21 23 25 26 27 28 30 31 32 33 34 35 36 38 40 41 44 47 48 49 50 51 52 54 55
ply 32|3003000304030000000201010000400100004010012042000000200|9 10 10 10|0 0 0 0|0 0 0 0|2|0||2 3 5 6 7 9 11 13 14 15 16 17 18 19 21 23 25 26 27 28 30 31 33 34 35 36 38 40 41 44 47 48 49 50 51 55
ply 47|3003000304030000000201010000400100004010012042200000200|9 9 10 10|0 0 0 0|0 0 0 0|3|0||3 5 6 7 9 11 13 14 15 16 17 18 19 21 23 25 26 27 28 30 31 33 34 35 36 38 40 41 44 48 49 50 51 52 54 55
ply 38|3003000304030000000201010000400100004310012042200000200|9 9 9 10|0 0 0 0|0 0 0 0|4|0||2 3 5 6 7 9 11 13 14 15 16 18 19 21 23 25 26 27 28 30 31 33 34 35 36 40 41 44 48 49 50 51 52 54 55
ply 41|3003000304030000000201010000400100004310412042200000200|9 9 9 9|0 0 0 0|0 0 0 0|1|0||2 3 5 6 7 9 11 13 14 15 17 18 19 21 23 25 26 27 28 30 31 33 34 35 36 44 48 49 50 51 52 54 55
ply 50|3003000304030000000201010000400100004310412042200100200|8 9 9 9|0 0 0 0|0 0 0 0|2|0||2 3 5 6 7 9 11 13 14 15 16 17 18 19 21 23 25 26 27 28 30 31 33 34 35 36 44 48 49 51 55
ply 31|3003000304030000000201010000402100004310412042200100200|8 8 9 9|0 0 0 0|0 0 0 0|3|0||3 5 6 7 9 11 13 14 15 16 17 18 19 21 23 25 26 27 28 30 33 34 35 36 40 44 48 49 51 52 54 55
ply 19|3003000304030000003201010000402100004310412042200100200|8 8 8 9|0 0 0 0|0 0 0 0|4|0||2 3 5 6 7 9 11 13 14 15 16 18 21 23 25 26 27 28 30 33 34 35 36 40 44 48 49 51 52 54 55
